"","PCTKEY","DISTRICT_N","intesecting"
"11113","3410203","117903",0.19291883338668
"11114","3410203","171901",0.807081166613314
"11115","3410203","188903",0
"11116","3410301","171901",0.999999999999396
"11117","3410301","103902",0
"11118","3410301","103901",0
"11119","3410301","188904",0
"11120","3410401","98903",0
"11121","3410401","117904",0
"11122","3410401","171902",0.665395882722077
"11123","3410401","171901",0.334604117278334
"11124","3410401","211902",0
"11125","3410402","171901",1.0000000000013
"11126","3410402","211902",0
"11127","3430101","172902",0.999999999995669
"11128","3430102","172902",0.999999999999646
"11129","3430102","225906",0
"11130","3430102","32902",0
"11131","3430103","225902",0
"11132","3430103","172902",0.267469881134901
"11133","3430103","225906",0
"11134","3430103","172905",0.732530118862914
"11135","3430202","34903",0.0091595210089146
"11136","3430202","172902",0.990840478990958
"11137","3430202","32902",0
"11138","3430203","230903",0
"11139","3430203","155901",0
"11140","3430203","34902",0
"11141","3430203","34903",0.432460641761442
"11142","3430203","172902",0.567539358237915
"11143","3430203","32902",0
"11144","3430302","19901",0
"11145","3430302","34903",0
"11146","3430302","172905",1.00000000000018
"11147","3430303","19901",0
"11148","3430303","225902",0
"11149","3430303","172905",1.00000000000092
"11150","3430303","194902",0
"11151","3430401","34903",0
"11152","3430401","172902",0.888595666483886
"11153","3430401","172905",0.111404333519153
"11154","3450001","173901",1.00000000000045
"11155","3450001","51901",0
"11156","3450002","96905",0.0174808704688778
"11157","3450002","173901",0.982519129531173
"11158","3450002","77901",0
"11159","3450003","96904",0
"11160","3450003","96905",0.0246682380060329
"11161","3450003","173901",0.975331761993241
"11162","3450003","51901",0
"11163","3450004","63906",0
"11164","3450004","63903",0
"11165","3450004","173901",0.999999999999507
"11166","3450004","77901",0
"11167","3450004","135001",0
"11168","3450004","54901",0
"11169","3450004","51901",0
"11170","3450005","173901",0.999999999998449
"11171","3450005","77901",0
"11172","3450006","173901",1.00000000000212
"11173","3470012","201907",0
"11174","3470012","201903",0
"11175","3470012","174902",0.992868699282571
"11176","3470012","37907",0
"11177","3470012","174904",2.02079267042346e-13
"11178","3470012","174911",0.00461985406564532
"11179","3470012","174908",0.00251144665195048
"11180","3470012","37901",0
"11181","3470013","174902",0.0131423504244889
"11182","3470013","174904",0
"11183","3470013","174911",0.986857649575594
"11184","3470013","37909",0
"11185","3470013","37901",0
"11186","3470014","201907",0
"11187","3470014","174903",0.00245659759620974
"11188","3470014","174902",0.00602671710273754
"11189","3470014","174904",0.116468703681556
"11190","3470014","174908",0.875047981617592
"11191","3470015","201907",0
"11192","3470015","174903",0.991088482305666
"11193","3470015","174904",0.00691523545319823
"11194","3470015","174909",0.00109678176286233
"11195","3470015","174908",0.000899500479548829
"11196","3470015","210905",0
"11197","3470016","174903",0.00528603737850541
"11198","3470016","174904",0.984721823694506
"11199","3470016","174909",0.00999213893208627
"11200","3470016","174908",0
"11201","3470017","174904",0.993875866005667
"11202","3470017","174908",0.00612413399521183
"11203","3470021","174902",0
"11204","3470021","174904",0.773227005884745
"11205","3470021","174911",0.226772994111009
"11206","3470021","174908",1.64448051900073e-12
"11207","3470021","3907",0
"11208","3470021","37909",0
"11209","3470022","174904",0.999999999999676
"11210","3470023","174904",0.999999999999296
"11211","3470024","174904",0.999999999999689
"11212","3470025","174904",0.999999999999471
"11213","3470026","174906",0.00283931049624463
"11214","3470026","174904",0.99716068950494
"11215","3470027","174906",0.0451593920298427
"11216","3470027","174904",0.954840607970769
"11217","3470030","174904",1.0000000000022
"11218","3470031","174904",1.00000000000225
"11219","3470032","174904",1.00000000000182
"11220","3470033","174904",1.00000000000121
"11221","3470034","174904",0.999999999999472
"11222","3470041","174904",1.00000000000055
"11223","3470042","174906",0.0041462956865822
"11224","3470042","174904",0.995853704315681
"11225","3470042","3903",0
"11226","3470042","3907",0
"11227","3470043","174906",0.00392709016670623
"11228","3470043","174904",0.986854334674246
"11229","3470043","174909",0.00921857515883522
"11230","3470044","174906",0.987844735495215
"11231","3470044","174904",0.00847325554284359
"11232","3470044","174909",0
"11233","3470044","3903",0
"11234","3470044","3904",0
"11235","3470044","174910",0.000773119573484123
"11236","3470044","174901",0.00290888938965049
"11237","3470045","174903",0.00158098828326244
"11238","3470045","174906",0
"11239","3470045","174904",0.0130147479325349
"11240","3470045","174909",0.980419025404885
"11241","3470045","210905",0
"11242","3470045","210906",0
"11243","3470045","174901",0.00498523836622681
"11244","3470045","203901",1.23844879053829e-11
"11245","3470046","174906",0.00697781629640717
"11246","3470046","174909",0.00838688029836319
"11247","3470046","203902",9.00226978032511e-13
"11248","3470046","174910",0.00487278813011996
"11249","3470046","174901",0.979762515273285
"11250","3470046","203901",0
"11251","3470047","174906",0.0044361075562357
"11252","3470047","3904",0
"11253","3470047","203902",0
"11254","3470047","174910",0.995563892445119
"11255","3470047","3906",0
"11256","3490101","175903",1.00000000000037
"11257","3490103","175911",0
"11258","3490103","175903",0.999999999999247
"11259","3490103","175902",0
"11260","3490104","175903",0.576263399928068
"11261","3490104","175902",0.423736600072198
"11262","3490104","175904",0
"11263","3490105","175903",0.108720250415056
"11264","3490105","175902",0.891279749585204
"11265","3490106","70903",0
"11266","3490106","175911",0.0205031752986149
"11267","3490106","175903",0.0533573873067477
"11268","3490106","175902",0.926139437395074
"11269","3490107","70903",0
"11270","3490107","175911",0.981412393234535
"11271","3490107","175903",0.016103034722139
"11272","3490107","175902",0.0024845720430993
"11273","3490108","70903",0.430993035541645
"11274","3490108","129904",0
"11275","3490108","175911",0.51157561990525
"11276","3490108","175903",0.0574313445556979
"11277","3490109","70903",0
"11278","3490109","129904",0
"11279","3490109","175911",0.0938557447482588
"11280","3490109","175907",0.37461629197235
"11281","3490109","175903",0.531527963279424
"11282","3490109","107906",0
"11283","3490200","175903",0.99999999999977
"11284","3490201","175910",0.288353453764228
"11285","3490201","175907",0
"11286","3490201","175903",0.711646546235068
"11287","3490202","175910",0
"11288","3490202","175903",0.999999999999404
"11289","3490203","175910",0
"11290","3490203","175907",0.99999999999959
"11291","3490203","81902",0
"11292","3490203","107907",0
"11293","3490203","107906",0
"11294","3490203","107904",0
"11295","3490204","175910",0
"11296","3490204","175907",0.750974583598425
"11297","3490204","175903",0.249025416401133
"11298","3490205","175910",0.99999999999983
"11299","3490205","175907",0
"11300","3490205","81902",0
"11301","3490206","175910",0.598186065497914
"11302","3490206","175907",0.349615537564803
"11303","3490206","175903",0.0521983969367913
"11304","3490300","175903",1.00000000000079
"11305","3490301","175903",0.999999999999624
"11306","3490303","81905",0.0048170290891466
"11307","3490303","147903",0
"11308","3490303","175902",0
"11309","3490303","175905",0.0262221518685949
"11310","3490303","175904",0.959099211928692
"11311","3490303","109908",0
"11312","3490303","147901",0
"11313","3490303","109905",0.00986160711445288
"11314","3490304","175910",0.911341503599351
"11315","3490304","81902",0
"11316","3490304","175903",0.0886584963988075
"11317","3490305","175910",0.0505067586586843
"11318","3490305","175903",0.94949324134102
"11319","3490306","175903",0.999999999999711
"11320","3490307","175910",0
"11321","3490307","81905",0.372781357284705
"11322","3490307","147903",0
"11323","3490307","81902",0.0258763745978344
"11324","3490307","175903",0.582222712472884
"11325","3490307","175904",0.01911955564629
"11326","3490308","175910",0
"11327","3490308","175907",0
"11328","3490308","81902",0.916344326822518
"11329","3490308","175903",0.0836556731778419
"11330","3490400","175903",0.999999999999363
"11331","3490401","175903",0.999999999999391
"11332","3490402","175903",0.999999999999893
"11333","3490402","175904",0
"11334","3490403","70903",0
"11335","3490403","175903",0.0104206816680467
"11336","3490403","70907",2.67090037017982e-11
"11337","3490403","70901",2.0446898631604e-11
"11338","3490403","175902",0.967377665267652
"11339","3490403","175905",0.0222016530160142
"11340","3490404","70907",2.24273237517418e-11
"11341","3490404","175902",0.0985893358995323
"11342","3490404","175905",0.829283033280874
"11343","3490404","175904",0.0456996948240049
"11344","3490404","109908",0
"11345","3490404","109902",0.026427935972974
"11346","3490405","175903",0.0584139723436976
"11347","3490405","175902",0.336702491534741
"11348","3490405","175905",0
"11349","3490405","175904",0.604883536123515
"11350","3490406","81905",0
"11351","3490406","175903",0
"11352","3490406","175904",0.999999999999981
"11353","350001","18908",0.0145966919911843
"11354","350001","97903",0.0697322827719667
"11355","350001","97902",0
"11356","350001","18906",0.871497921318132
"11357","350001","18905",0.0376323392292446
"11358","350001","213901",0
"11359","350001","18902",0.00654076468830892
"11360","350002","18906",0.000479388784705769
"11361","350002","18905",0.663358909949674
"11362","350002","213901",0
"11363","350002","18903",0.107543021408536
"11364","350002","18902",0
"11365","350002","18907",0.228618679857835
"11366","350003","18908",0.0213320623952136
"11367","350003","18906",0.0795793644654526
"11368","350003","18905",0.0270472860521819
"11369","350003","18903",0.0765846100186581
"11370","350003","18902",0.795456677066283
"11371","350004","18908",0.0463889495674024
"11372","350004","18903",0.227544104527688
"11373","350004","18902",0.560858198002327
"11374","350004","18901",0.165017587981356
"11375","350004","18907",0.000191159922146394
"11376","350005","18905",0.0222280286400647
"11377","350005","213901",0
"11378","350005","126907",0
"11379","350005","109911",0
"11380","350005","109913",0
"11381","350005","18903",0.16248179237293
"11382","350005","18902",0
"11383","350005","18907",0.815290178986434
"11384","350005","126903",0
"11385","350006","109911",0
"11386","350006","18903",0.00268519677914398
"11387","350006","18902",0.692063807802066
"11388","350006","18901",0.305250995419219
"11389","350007","18908",0.75963328115776
"11390","350007","50909",0.0128586864104356
"11391","350007","18906",0.0379329708901555
"11392","350007","18902",0.0106474301992608
"11393","350007","18901",0.178927631340901
"11394","350008","18908",0.0414218094516042
"11395","350008","18904",0.0857803703407957
"11396","350008","18901",0.872797820206681
"11397","350009","18904",0.0335180062238415
"11398","350009","18902",0.0728509367901772
"11399","350009","18901",0.893631056987476
"11400","350010","161901",0
"11401","350010","50902",5.58071838207307e-11
"11402","350010","161920",0
"11403","350010","18904",0.940572856802305
"11404","350010","18901",0.0594271431420465
"11405","350011","161920",0.0634139592486106
"11406","350011","18904",0.633026792000019
"11407","350011","109911",0
"11408","350011","18901",0.303559248752055
"11409","350011","109912",0
"11410","350011","161925",0
"11411","3510001","176902",0.864326491250717
"11412","3510001","176901",0.135673508747861
"11413","3510002","176902",0.999999999999839
"11414","3510003","176902",0.0619577278725545
"11415","3510003","202903",0
"11416","3510003","176901",0.938042272126111
"11417","3510004","176902",0.00213206441513737
"11418","3510004","176901",0.802051654334285
"11419","3510004","121902",0.195816281248871
"11420","3510004","121904",0
"11421","3510005","202903",0
"11422","3510005","176901",1.00000000000026
"11423","3510006","176902",0.848383792534833
"11424","3510006","176901",0.151616207466225
"11425","3510006","121904",0
"11426","3510007","176902",0.999999999999568
"11427","3510008","176902",0.897866008360849
"11428","3510008","121905",0.102133991642001
"11429","3510009","121903",0
"11430","3510009","176903",0.384062056341848
"11431","3510009","176902",0.369938053018984
"11432","3510009","121905",0.24599989063663
"11433","3510010","121903",0
"11434","3510010","176903",0.99999999999836
"11435","3510011","121903",0
"11436","3510011","176903",0.999999999999942
"11437","3510012","176902",0.999999999999618
"11438","3510013","176903",0.999999999999324
"11439","3510013","181908",0
"11440","3510014","176902",0.0281675797745363
"11441","3510014","202903",0
"11442","3510014","176901",0.971832420227506
"11443","3510014","121902",0
"11444","3510015","176902",1.00000000000007
"11445","3510015","121905",0
"11446","3510015","121904",0
"11447","3510016","176902",0.354168242567359
"11448","3510016","121905",0.645831757434186
"11449","3510017","176902",1.00000000000272
"11450","3510018","176903",0.0926337834999132
"11451","3510018","176902",0.90736621650015
"11452","3510019","176902",1.00000000000041
"11453","3510020","176902",0.135250998247996
"11454","3510020","176901",0.864749001751213
"11455","3510020","121904",0
"11456","3510021","121903",0
"11457","3510021","176903",0.999999999998909
"11458","3510021","181908",0
"11459","3510022","176902",0.999999999999553
"11460","3530001","177902",0.658761636383286
"11461","3530001","177901",0.341238363616667
"11462","3530001","177905",0
"11463","3530002","177902",0.656126837013251
"11464","3530002","177901",0.343873162985888
"11465","3530003","177902",0.920920853030777
"11466","3530003","177903",0.079079146969066
"11467","3530004","177902",0.92738383821784
"11468","3530004","177901",0
"11469","3530004","177903",0.0404577703020945
"11470","3530004","177905",0.0321583914798639
"11471","3530005","221904",0
"11472","3530005","177903",1.00000000000052
"11473","3530006","177902",0.003549471868065
"11474","3530006","177901",0.545710439373515
"11475","3530006","208901",0
"11476","3530006","168902",0
"11477","3530006","177905",0.450740088757899
"11478","3530007","200904",0
"11479","3530007","177903",0.999999999999111
"11480","3530008","177902",0.0032406151741734
"11481","3530008","41902",8.89430676907381e-12
"11482","3530008","177903",0.353219710309973
"11483","3530008","168902",0
"11484","3530008","168901",0
"11485","3530008","177905",0.643539674506776
"11486","3530009","221904",0
"11487","3530009","221905",0.25535612824358
"11488","3530009","177902",0.56100123760394
"11489","3530009","177903",0.183642634151392
"11490","3550001","178904",1.00000000000031
"11491","3550002","178904",0.99999999999725
"11492","3550003","178906",0.0234853487245158
"11493","3550003","178904",0.976514651276804
"11494","3550004","178904",0.9999999999977
"11495","3550005","178904",1.00000000000362
"11496","3550006","178914",1.00000000000069
"11497","3550007","178904",0.999999999996823
"11498","3550008","178914",0.334566588770742
"11499","3550008","178904",0.665433411226763
"11500","3550009","178903",0.999999999998172
"11501","3550009","205905",0
"11502","3550010","178903",0
"11503","3550010","178913",0.999999999999952
"11504","3550010","125903",0
"11505","3550010","205904",0
"11506","3550011","178905",0
"11507","3550011","178913",0.00200962196259342
"11508","3550011","178901",0.997990378040211
"11509","3550011","125903",0
"11510","3550011","125901",0
"11511","3550012","178909",0.0342662237937262
"11512","3550012","178905",0.201734333330131
"11513","3550012","178903",0
"11514","3550012","178902",0
"11515","3550012","178913",0.763999442878072
"11516","3550012","178901",0
"11517","3550013","178909",1.00000000000137
"11518","3550014","137903",0
"11519","3550014","178905",0
"11520","3550014","178902",0.999597931719452
"11521","3550014","178906",0.000402068281640866
"11522","3550015","178915",0.864256629277786
"11523","3550015","178909",0.0536666954143523
"11524","3550015","178902",0.0796611824803427
"11525","3550015","178906",0
"11526","3550015","178912",0.00241549282800264
"11527","3550015","178904",0
"11528","3550016","178915",7.62147133097955e-05
"11529","3550016","178902",0.372590091050655
"11530","3550016","178906",0.627333694236396
"11531","3550016","178904",0
"11532","3550017","178904",1.00000000000023
"11533","3550018","137903",0
"11534","3550018","178914",1.00000000000145
"11535","3550019","137903",0
"11536","3550019","178914",0.320284396808019
"11537","3550019","178908",0.346729968661096
"11538","3550019","205903",0
"11539","3550019","205901",0.0856434996643248
"11540","3550019","4901",0
"11541","3550019","205902",0
"11542","3550019","178904",0.247342134866481
"11543","3550020","178904",0.999999999999343
"11544","3550021","178904",0.999999999998418
"11545","3550022","178909",0
"11546","3550022","178905",0
"11547","3550022","178902",0.999999999999757
"11548","3550023","178909",0.345903937946538
"11549","3550023","178903",0.636840043608048
"11550","3550023","178913",0.0172560184455809
"11551","3550023","205904",0
"11552","3550023","205905",0
"11553","3550024","178915",0.958502418447607
"11554","3550024","178912",0
"11555","3550024","178904",0.0414975815501693
"11556","3550025","178913",0.767073618029467
"11557","3550025","178901",0.232926381970752
"11558","3550025","125903",0
"11559","3550026","178914",0
"11560","3550026","178906",0
"11561","3550026","178904",1.00000000000112
"11562","3550027","178909",0
"11563","3550027","178905",0.999216629381851
"11564","3550027","178902",0
"11565","3550027","178913",0.000783370618582355
"11566","3550028","178915",0.0791938776982729
"11567","3550028","178909",0
"11568","3550028","178903",0.0680901023547539
"11569","3550028","178912",0.852716019946564
"11570","3550029","178906",0.00939171319817428
"11571","3550029","178904",0.990608286802617
"11572","3550030","178904",0.999999999996105
"11573","3550031","178904",0.999999999999525
"11574","3550032","178904",1.00000000000012
"11575","3550033","178904",0.999999999999698
"11576","3550034","178915",0.114627291561622
"11577","3550034","178912",0.885372708438887
"11578","3550035","178909",0.999999999999926
"11579","3550036","137903",0
"11580","3550036","137901",0
"11581","3550036","178905",0.131645377459083
"11582","3550036","178902",0.868354622542419
"11583","3550036","178901",0
"11584","3550036","125901",0
"11585","3550037","178915",0
"11586","3550037","178909",0.927061511265684
"11587","3550037","178905",0
"11588","3550037","178903",0
"11589","3550037","178902",0.0729384887343212
"11590","3550037","178912",0
"11591","3550038","178904",1.00000000000169
"11592","3550039","178904",1.00000000000033
"11593","3550040","137903",0
"11594","3550040","178914",0.999999999997716
"11595","3550041","178904",1.00000000000048
"11596","3550042","178904",1.00000000000062
"11597","3550043","178904",0.999999999999532
"11598","3550044","178915",0
"11599","3550044","178904",1.0000000000001
"11600","3550045","178904",1.00000000000008
"11601","3550046","178904",1.00000000000022
"11602","3550047","178904",1.00000000000045
"11603","3550048","178904",0.999999999996474
"11604","3550049","178903",0.376631548749159
"11605","3550049","178912",0.623368451251356
"11606","3550050","178904",0.999999999999664
"11607","3550051","178915",0
"11608","3550051","178912",0
"11609","3550051","178904",1.00000000000028
"11610","3550052","178915",0
"11611","3550052","178904",0.999999999998684
"11612","3550053","178904",1.00000000000022
"11613","3550054","178909",0.999999999999542
"11614","3550055","178909",0.999999999999634
"11615","3550056","178904",1.0000000000003
"11616","3550057","178904",1.0000000000002
"11617","3550058","178904",1.00000000000199
"11618","3550059","178904",0.9999999999954
"11619","3550060","178915",0
"11620","3550060","178904",1.0000000000001
"11621","3550061","178904",1.00000000000236
"11622","3550062","178904",0.99999999999989
"11623","3550063","178904",0.999999999998126
"11624","3550064","178904",1.00000000000067
"11625","3550065","178914",0
"11626","3550065","178904",0.999999999999462
"11627","3550066","178904",1.00000000000303
"11628","3550067","178904",0.999999999998559
"11629","3550068","178904",1.00000000000052
"11630","3550069","178904",1.00000000000168
"11631","3550070","178904",1.00000000000113
"11632","3550071","178904",0.999999999999589
"11633","3550072","178904",1.00000000000124
"11634","3550073","178904",1.00000000000071
"11635","3550074","178904",0.999999999997334
"11636","3550075","178904",1.00000000000008
"11637","3550076","178904",0.999999999999854
"11638","3550077","178904",1.00000000000072
"11639","3550078","178915",1.00000000000226
"11640","3550079","178915",0
"11641","3550079","178904",1.00000000000054
"11642","3550080","178915",0.880272831934874
"11643","3550080","178904",0.119727168064478
"11644","3550081","178914",0.999999999996621
"11645","3550082","178915",0
"11646","3550082","178904",0.999999999999111
"11647","3550083","178904",1.0000000000008
"11648","3550084","178904",1.00000000000279
"11649","3550085","178904",1.00000000000012
"11650","3550086","178904",0.999999999999112
"11651","3550087","178904",0.999999999996247
"11652","3550088","178904",0.999999999996012
"11653","3550089","178904",0.999999999999575
"11654","3550090","178904",1.00000000000041
"11655","3550091","178914",0.388450165482383
"11656","3550091","178904",0.611549834515877
"11657","3550092","178904",1.00000000000066
"11658","3550093","178904",1.00000000000013
"11659","3550094","178904",1.00000000000015
"11660","3550095","178904",0.999999999999883
"11661","3550096","178904",0.999999999999562
"11662","3550097","178904",0.99999999999991
"11663","3550098","178904",1.00000000000087
"11664","3550099","178904",0.999999999998922
"11665","3550100","178915",0
"11666","3550100","178912",0.999999999998461
"11667","3550100","178904",0
"11668","3550101","178903",0.412816001495687
"11669","3550101","178912",0.587183998502693
"11670","3550102","178902",1.00000000000063
"11671","3550103","205907",0
"11672","3550103","205905",0
"11673","3550103","205902",0
"11674","3550103","178912",0.358606200472907
"11675","3550103","178904",0.641393799529216
"11676","3550104","178909",0.999999999998878
"11677","3550105","178909",0.999999999997124
"11678","3550105","178913",0
"11679","3550106","178904",0.999999999996787
"11680","3550107","178909",0.350976759399209
"11681","3550107","178903",0.649023240599411
"11682","3550107","205905",0
"11683","3550107","178912",0
"11684","3550108","178909",0.808363664592669
"11685","3550108","178905",0
"11686","3550108","178902",0.0106325016731826
"11687","3550108","178913",0.181003833733446
"11688","3550109","178904",0.999999999999082
"11689","3550110","178903",1.00000000000184
"11690","3550111","178903",0.232361778191414
"11691","3550111","205905",0
"11692","3550111","178912",0.767638221809704
"11693","3550112","178904",0.999999999998405
"11694","3550113","178915",0
"11695","3550113","178904",0.999999999999889
"11696","3550114","178915",0.0173580035566803
"11697","3550114","178906",0.00287509984934916
"11698","3550114","178904",0.979766896597266
"11699","3550115","178904",0.999999999998771
"11700","3550116","178904",0.999999999998785
"11701","3550117","178914",0.999999999999766
"11702","3550118","178904",0.999999999998528
"11703","3550119","178904",0.999999999999397
"11704","3550120","178904",0.999999999998384
"11705","3550121","178904",0.999999999999511
"11706","3550122","178914",1.00000000000065
"11707","3550123","178903",0.999999999998514
"11708","3550124","178904",0.999999999998963
"11709","3550125","178914",0.0156719272939271
"11710","3550125","178906",0
"11711","3550125","178904",0.984328072705958
"11712","3550126","178914",0.106680639730254
"11713","3550126","178904",0.893319360269497
"11714","3550127","137903",0
"11715","3550127","178914",0.270459828354816
"11716","3550127","178902",0.0824454338945316
"11717","3550127","178906",0.647094737750541
"11718","3550127","178904",0
"11719","3570001","148901",0.185154802022409
"11720","3570001","179901",0.814845197978234
"11721","3570002","98904",0
"11722","3570002","179901",0.99999999999986
"11723","3570003","98904",0.363194588475262
"11724","3570003","197902",0
"11725","3570003","179901",0.636805411525256
"11726","3570004","148901",0
"11727","3570004","197902",0
"11728","3570004","179901",0.999999999999709
"11729","3590101","171901",0
"11730","3590101","103901",0.997733822681032
"11731","3590101","180901",0.00226617731860441
"11732","3590101","180902",0
"11733","3590101","180903",0
"11734","3590101","188904",0
"11735","3590103","103901",0.0971789664469104
"11736","3590103","180902",0.902821033553064
"11737","3590202","103901",0.0067510225549495
"11738","3590202","180904",0.993248977443959
"11739","3590202","180902",0
"11740","3590202","188904",0
"11741","3590203","103901",0.522584449864984
"11742","3590203","180904",0.0511188123530708
"11743","3590203","180902",0.426296737781642
"11744","3590203","188904",0
"11745","3590303","180902",0.999999999997101
"11746","3590403","180902",1.00000000000038
"11747","3590403","180903",0
"11748","3590404","103901",0.294344163560227
"11749","3590404","180902",0.119251709688263
"11750","3590404","180903",0.586404126752612
"11751","3610001","181906",1.00000000000261
"11752","3610001","181901",0
"11753","3610002","181906",0.999999999999854
"11754","3610003","181906",0.277802676709687
"11755","3610003","181908",0.722197323289406
"11756","3610004","181906",0.981595143756238
"11757","3610004","181908",0.0184048562437336
"11758","3610005","181906",1.00000000000042
"11759","3610005","181908",0
"11760","3610006","181906",1.09321834257559e-05
"11761","3610006","181908",0.999989067817144
"11762","3610007","181906",0
"11763","3610007","181908",1.00000000000034
"11764","3610008","181906",0.383990682472706
"11765","3610008","181908",0.616009317527351
"11766","3610009","176903",0
"11767","3610009","181908",0.999999999999524
"11768","3610010","181906",8.30617803746876e-05
"11769","3610010","181905",0.000638649287640847
"11770","3610010","181901",0.999278288934972
"11771","3610011","181906",0.999999999999873
"11772","3610012","181906",0.75147732476824
"11773","3610012","181901",0.248522675232678
"11774","3610013","181906",0.523289831556207
"11775","3610013","181905",0.109461621278589
"11776","3610013","181901",0.367248547166097
"11777","3610014","181906",1.00000000000092
"11778","3610014","181905",0
"11779","3610014","181908",0
"11780","3610015","181906",0.380652209383603
"11781","3610015","181905",0.511890003102226
"11782","3610015","181908",0.107457787512843
"11783","3610016","121903",0
"11784","3610016","181908",0.95380707454622
"11785","3610016","181907",0.0461929254545511
"11786","3610017","181907",0.999999999999776
"11787","3610017","100907",0
"11788","3610017","123910",0
"11789","3610018","181908",0.000646326469143383
"11790","3610018","181907",0.99935367353191
"11791","3610019","181907",0.999999999998309
"11792","3610019","123910",0
"11793","3610020","181907",1.00000000000048
"11794","3610021","181907",0.999999999998657
"11795","3610021","123910",0
"11796","3610022","181905",0.640862693704486
"11797","3610022","181907",0.359137306295651
"11798","3610022","123908",0
"11799","3610022","123905",0
"11800","3610022","123910",0
"11801","3610023","181905",0.81168094001818
"11802","3610023","181901",0.0645664842363977
"11803","3610023","181907",0.123752575745532
"11804","3610023","123908",0
"11805","3610024","181906",0.342401593151959
"11806","3610024","181901",0.657598406850669
"11807","3610025","181906",0.000162675753215312
"11808","3610025","181901",0.999837324246213
"11809","3610025","123908",0
"11810","3610025","123907",0
"11811","3610026","181901",0.99999999999969
"11812","3610027","121903",0
"11813","3610027","181908",0
"11814","3610027","181907",1.00000000000029
"11815","3610028","181905",0.046019914083706
"11816","3610028","181901",0.953980085917081
"11817","3610028","123908",0
"11818","3610029","181907",1.00000000000154
"11819","3610030","181906",0
"11820","3610030","181905",0.749145126170126
"11821","3610030","181901",0.250854873831687
"11822","3610031","121903",0
"11823","3610031","176903",0
"11824","3610031","181906",0.00294876825394588
"11825","3610031","181908",0.997051231746059
"11826","3610032","181905",0.546513601955374
"11827","3610032","181908",0.206168629000739
"11828","3610032","181907",0.247317769043328
"11829","3610033","181907",1.00000000000051
"11830","3610034","181907",1.0000000000002
"11831","3630001","182904",3.16379104579438e-05
"11832","3630001","182901",0.187682471141236
"11833","3630001","182905",0.0851170887302378
"11834","3630001","182906",0.66363698490655
"11835","3630001","182903",0.0635318173105691
"11836","3630001","182902",0
"11837","3630002","182906",0
"11838","3630002","182902",1.00000000000021
"11839","3630003","252901",0
"11840","3630003","182905",0.00858639044694451
"11841","3630003","182906",0.0903682045793788
"11842","3630003","182902",0.901045404973741
"11843","3630003","119901",0
"11844","3630004","182903",0.999999999999512
"11845","3630004","184904",0
"11846","3630005","72908",0
"11847","3630005","67907",0
"11848","3630005","182901",0
"11849","3630005","215901",0
"11850","3630005","182905",0.788812518039423
"11851","3630005","182906",0.211187481961254
"11852","3630006","72908",0
"11853","3630006","182904",0.146915089366194
"11854","3630006","182901",0.853084910634506
"11855","3630006","182905",0
"11856","3630006","182906",0
"11857","3630007","182906",0
"11858","3630007","182903",0.0830017691455811
"11859","3630007","119903",0
"11860","3630007","182902",0.916998230856837
"11861","3630008","182904",0.848439658505322
"11862","3630008","72910",0
"11863","3630008","182901",0.0343525241283854
"11864","3630008","182906",0
"11865","3630008","184904",0.00442169424837741
"11866","3630008","111902",0.112786123116515
"11867","3630009","215901",0
"11868","3630009","182906",0.941890788286253
"11869","3630009","182902",0.0581092117160585
"11870","3630011","182903",0.99999999999992
"11871","3630012","184911",2.10943333485586e-10
"11872","3630012","182903",0.99999999976193
"11873","3630012","119903",2.56828434585521e-11
"11874","3630013","182903",0.999999999999864
"11875","3630014","182903",0.999999999997461
"11876","3630015","182903",0.480712485289587
"11877","3630015","119903",0.257300614099551
"11878","3630015","182902",0.261986900613398
"11879","3630016","182904",0.999980500549521
"11880","3630016","182901",0
"11881","3630016","182906",1.9499450942283e-05
"11882","3630017","182903",0.999999999998307
"11883","3630018","72908",0
"11884","3630018","182901",0.999999999999618
"11885","3630018","182905",0
"11886","3630020","252901",0
"11887","3630020","215901",0
"11888","3630020","182906",0.022357521200562
"11889","3630020","182902",0.977642478799334
"11890","3630021","184911",0
"11891","3630021","182903",1.00000000000032
"11892","3630021","184904",0
"11893","3630022","182904",0.68405108867716
"11894","3630022","182906",0
"11895","3630022","182903",0.310416367183425
"11896","3630022","184904",0.00553254413998132
"11897","3630023","184911",0
"11898","3630023","182903",1.00000000000056
"11899","3630024","182903",0.999999999998971
"11900","3630025","182903",1.00000000000077
"11901","3630026","182903",0.999999999999676
"11902","3630027","182903",0.999999999999788
"11903","3630028","182903",1.00000000000077
"11904","3630029","182903",1.00000000000049
"11905","3630030","182903",1.00000000000001
"11906","3650001","183902",1.00000000000131
"11907","3650002","183902",1.00000000000017
"11908","3650002","183901",0
"11909","3650003","201902",0
"11910","3650003","201910",0
"11911","3650003","183902",0.134883302447306
"11912","3650003","183901",0.865116697551605
"11913","3650005","201910",0.36001803318222
"11914","3650005","102902",0
"11915","3650005","183901",0.639981966815303
"11916","3650007","102906",0.902881599265464
"11917","3650007","183902",0.0971184007316738
"11918","3650008","102906",0.00171709135019943
"11919","3650008","183902",0.998282908651248
"11920","3650009","102903",0
"11921","3650009","102906",1.00000000000021
"11922","3650009","183902",0
"11923","3650010","102906",0.000520001072807857
"11924","3650010","183902",0.999479998929332
